median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act,region
20787.0,0.820816864295125,0.117472434266327,0.714285714285714,0.0885300668151448,High,Regular School,PA,2016-2017,16801,24.2551892551893,NE
39561.0,0.43258694616484,0.447698744769874,0.673036093418259,0.136516853932584,High,Regular School,MI,2016-2017,48453,20.1,LK
82772.0,0.691554241360192,0.346330275229358,0.799202609641174,0.0973330737784699,High,Regular School,TN,2016-2017,38058,19.6,SE
33109.0,0.513065326633166,0.474832214765101,0.563099041533546,0.156389065479975,High,Regular School,MI,2016-2017,49120,19.5,LK
67035.0,0.771670190274841,0.0557532621589561,0.669491525423729,0.048314606741573,High,Regular School,NJ,2016-2017,7940,24.3040293040293,NE
94404.0,0.752221375983752,0.0813232253618194,0.789149198520345,0.078740157480315,High,Regular School,NJ,2016-2017,7836,23.5470085470085,NE
66764.0,0.830246913580247,0.395194697597349,0.628664495114006,0.113395225464191,High,Regular School,GA,2016-2017,31909,18.5409035409035,SE
46115.0,0.587950138504155,0.331877729257642,0.753646677471637,0.065959059893859,High,Regular School,PA,2016-2017,16125,21.6910866910867,NE
34868.0,0.648148148148148,0.689173457508731,0.45625,0.129742962056304,High,Regular School,KY,2016-2017,41014,16.9,LK
45950.0,0.469485824123018,0.735602094240838,0.663865546218487,0.127151051625239,High,Regular School,KY,2016-2017,40216,15.5,LK
61042.0,0.783844638333802,0.0762124711316397,0.690984578884935,0.0580246913580247,High,Regular School,MO,2016-2017,65101,23.1,LK
25548.0,0.402008032128514,0.590814196242171,0.50886524822695,0.144250513347023,High,Regular School,TX,2016-2017,79998,22.3748473748474,S
43995.0,0.641621621621622,0.233070866141732,0.650918635170604,0.0496785505552309,High,Regular School,OH,2016-2017,43449,23.0,LK
70357.0,0.799293513166346,0.0864240727781665,0.613314447592068,0.104841295286951,High,Regular School,IL,2016-2017,60540,24.7,LK
78232.0,0.656728128677913,0.613597246127367,0.888980944490472,0.0673117374842238,High,Regular School,WA,2016-2017,99301,18.6141636141636,NW
35289.0,0.425746830002149,0.440082644628099,0.429223744292237,0.102076630593741,High,Regular School,NC,2016-2017,28586,19.4688644688645,SE
40731.0,0.448090692124105,0.302025782688766,0.607335490830636,0.0995385629531971,High,Regular School,WI,2016-2017,54923,22.6,LK
89552.0,0.608049311094996,0.155251141552511,0.824018126888218,0.0270011489850632,High,Regular School,WY,2016-2017,82732,19.8,N
77200.0,0.627786752827141,0.158088235294118,0.794459338695264,0.0600750938673342,High,Regular School,MA,2016-2017,1077,21.9352869352869,NE
47379.0,0.494432071269488,0.25,0.681697612732096,0.0881542699724518,High,Regular School,MO,2016-2017,65582,19.7,LK
49701.0,0.626792963464141,0.150753768844221,0.554492291334397,0.0613941018766756,High,Regular School,TX,2016-2017,75165,21.8620268620269,S
80088.0,0.602366255144033,0.164677804295943,0.96767392832045,0.0261750633267661,High,Regular School,OH,2016-2017,43031,22.0,LK
41912.0,0.498277050310131,0.558429118773946,0.623456790123457,0.047275641025641,High,Regular School,LA,2016-2017,70001,19.1,S
50703.0,0.557172557172557,0.831094049904031,0.392529950669486,0.0715883668903803,High,Regular School,MA,2016-2017,2136,17.1001221001221,NE
53274.0,0.822248152469856,0.296342219466832,0.592592592592593,0.0551567812618058,High,Regular School,TX,2016-2017,78756,24.2796092796093,S
105427.0,0.901113889520346,0.998248686514886,0.718260869565217,0.0994300189993667,High,Regular School,NY,2016-2017,10003,18.8339438339438,NE
65587.0,0.677753544165758,0.121275121275121,0.714909885308575,0.0403272939801286,High,Regular School,OH,2016-2017,45140,24.0,LK
61750.0,0.497311827956989,0.138613861386139,0.668773704171934,0.0961262553802009,High,Regular School,TX,2016-2017,76225,21.5689865689866,S
45766.0,0.649699398797595,0.317247969421882,0.54013875123885,0.0854591836734694,High,Regular School,TX,2016-2017,76054,21.7887667887668,S
35225.0,0.33232856066315,0.669540229885057,0.77037037037037,0.210118505013674,High,Regular School,GA,2016-2017,30222,16.2454212454212,SE
52295.0,0.427664399092971,0.332677165354331,0.742152466367713,0.0536559705418201,High,Regular School,PA,2016-2017,18826,21.1782661782662,NE
82178.0,0.786533816425121,0.373498111912118,0.794202898550725,0.0658914728682171,High,Regular School,FL,2016-2017,33028,20.8608058608059,SE
33636.0,0.473026080743123,0.414841849148418,0.513910355486862,0.130543933054393,High,Regular School,FL,2016-2017,32091,17.979242979243,SE
81471.0,0.857491289198606,0.338012958963283,0.837252475247525,0.0458498023715415,High,Regular School,TX,2016-2017,78253,20.982905982906,S
83636.0,0.66191904047976,0.478031634446397,0.86,0.049740932642487,High,Regular School,NY,2016-2017,11374,19.1025641025641,NE
40603.0,0.590032154340836,0.148725751236211,0.64,0.0295404814004376,High,Regular School,TX,2016-2017,75075,25.3052503052503,S
48125.0,0.573942343691501,0.386792452830189,0.614337568058076,0.0426229508196721,High,Regular School,TX,2016-2017,75802,20.3479853479853,S
73644.0,0.635006784260516,0.364883401920439,0.7439293598234,0.0607181719260065,High,Regular School,GA,2016-2017,30228,19.1514041514042,SE
41698.0,0.479298769116001,0.505454545454545,0.685652487382841,0.113755354593051,High,Regular School,MI,2016-2017,49663,19.7,LK
16629.0,0.190839694656489,0.693251533742331,0.0418848167539267,0.3725,High,Regular School,NJ,2016-2017,8079,17.6373626373626,NE
50722.0,0.639605818864383,0.471164309031556,0.801670146137787,0.0423523064472619,High,Regular School,IL,2016-2017,60068,21.0,LK
86196.0,0.780214303513581,0.441880341880342,0.706077872744539,0.132741238598176,High,Regular School,GA,2016-2017,30253,20.7387057387057,SE
140000.0,0.875577456113335,0.225779275484414,0.973922299095263,0.0555764175741645,High,Regular School,NJ,2016-2017,7739,21.7399267399267,NE
82727.0,0.741954022988506,0.160222531293463,0.855714285714286,0.0865603644646925,High,Regular School,IL,2016-2017,60441,21.8,LK
31909.0,0.336409783110291,0.686509964230966,0.51044474393531,0.176456310679612,High,Regular School,TX,2016-2017,77072,17.7838827838828,S
63005.0,0.787264420331239,0.17399438727783,0.708333333333333,0.0230791703184341,High,Regular School,WI,2016-2017,53589,23.6,LK
34744.0,0.419822723609992,0.426470588235294,0.598814229249012,0.196986006458558,High,Regular School,MI,2016-2017,49765,18.9,LK
22839.0,0.408415841584158,0.873096446700508,0.343321917808219,0.159695817490494,High,Regular School,NY,2016-2017,10456,15.5372405372405,NE
43539.0,0.485159817351598,0.265392781316348,0.799694189602447,0.0927654609101517,High,Regular School,IN,2016-2017,46761,19.964590964591,LK
60153.0,0.643644805571677,0.236476043276662,0.822185970636215,0.0618872549019608,High,Regular School,MA,2016-2017,2719,22.4725274725275,NE
39617.0,0.544403892944039,0.475609756097561,0.758409785932722,0.0510046367851623,High,Regular School,TX,2016-2017,78010,18.5653235653236,S
39730.0,0.4874715261959,0.3215859030837,0.549270072992701,0.134899912967798,High,Regular School,WI,2016-2017,54520,19.7,LK
46439.0,0.599386293897034,0.215896885069817,0.522959183673469,0.0738776952986921,High,Regular School,MI,2016-2017,49418,21.4,LK
42246.0,0.668366164542294,0.945820433436533,0.467166979362101,0.0677966101694915,High,Regular School,IL,2016-2017,60626,15.8,LK
33375.0,0.48122866894198,0.383169934640523,0.5,0.0967117988394584,High,Regular School,FL,2016-2017,32778,21.8131868131868,SE
31750.0,0.569066147859922,0.223234624145786,0.263546798029557,0.10268270120259,High,Regular School,LA,2016-2017,70122,28.4,S
35024.0,0.512674599068805,0.527386541471048,0.634328358208955,0.0657181571815718,High,Regular School,TN,2016-2017,37015,19.6,SE
26906.0,0.383902077151335,0.481395348837209,0.710112359550562,0.0691094619666048,High,Regular School,MO,2016-2017,65711,20.5,LK
37109.0,0.236373748609566,0.830845771144279,0.558219178082192,0.0910780669144981,High,Regular School,TX,2016-2017,77076,14.4627594627595,S
55022.0,0.81376215407629,0.364478114478114,0.46483704974271,0.0735759493670886,High,Regular School,TX,2016-2017,77706,20.2258852258852,S
63892.0,0.702830188679245,0.768689057421452,0.656765676567657,0.0530474040632054,High,Regular School,TX,2016-2017,75228,16.7338217338217,S
23109.0,0.501704545454545,0.211822660098522,0.24765478424015,0.086410635155096,High,Regular School,IL,2016-2017,61025,22.0,LK
54044.0,0.669941938365342,0.289452166802944,0.728900255754476,0.0455242966751918,High,Regular School,KY,2016-2017,40383,21.4,LK
72500.0,0.656055900621118,0.562719518314099,0.957720588235294,0.0886524822695035,High,Regular School,TX,2016-2017,75116,19.5177045177045,S
41524.0,0.438378378378378,0.479338842975207,0.567164179104478,0.12914093206064,High,Regular School,OH,2016-2017,44842,21.0,LK
121406.0,0.857285429141717,0.0716216216216216,0.939183318853171,0.0496098104793757,High,Regular School,TX,2016-2017,78620,24.5726495726496,S
34721.0,0.495760598503741,0.431216931216931,0.640287769784173,0.177740863787375,High,Regular School,IL,2016-2017,60970,19.1,LK
98871.0,0.920568927789934,0.0870488322717622,0.865810451727192,0.0459255770136599,High,Regular School,OH,2016-2017,43017,25.0,LK
120000.0,0.867064808670648,0.104945717732207,0.927621861152142,0.0237745098039216,High,Regular School,OH,2016-2017,45305,24.0,LK
40552.0,0.389891696750903,0.292682926829268,0.622369878183832,0.0916808149405773,High,Regular School,IN,2016-2017,46173,21.2368742368742,LK
43480.0,0.545731707317073,0.548271752085816,0.541984732824427,0.138602182247125,High,Regular School,GA,2016-2017,30230,19.9328449328449,SE
99046.0,0.811620795107034,0.134292565947242,0.958885017421603,0.0496853262669758,High,Regular School,PA,2016-2017,15237,23.2295482295482,NE
49552.0,0.308352591614394,0.577570093457944,0.648423005565863,0.126465927099842,High,Regular School,TX,2016-2017,75006,20.1526251526252,S
41702.0,0.451462765957447,0.444660194174757,0.567258883248731,0.142857142857143,High,Regular School,NC,2016-2017,27944,19.8351648351648,SE
47194.0,0.483059051306873,0.260233918128655,0.746615087040619,0.0199203187250996,High,Regular School,TX,2016-2017,76803,21.5201465201465,S
76875.0,0.785005512679162,0.0820385332504661,0.823529411764706,0.0832177531206657,High,Regular School,PA,2016-2017,19341,23.7912087912088,NE
52566.0,0.54228855721393,0.193965517241379,0.584592145015106,0.05078125,High,Regular School,IL,2016-2017,61036,22.1,LK
84386.0,0.840922890103218,0.0920920920920921,0.890835579514825,0.0503355704697987,High,Regular School,NJ,2016-2017,8736,22.5946275946276,NE
44836.0,0.515311510031679,0.990625,0.292307692307692,0.0910724985020971,High,Regular School,NY,2016-2017,10473,15.4395604395604,NE
94813.0,0.70601959869342,0.306878306878307,0.809798270893372,0.0565195835399108,High,Regular School,NJ,2016-2017,8816,19.3223443223443,NE
15820.0,0.332932692307692,0.366366366366366,0.339285714285714,0.162886597938144,High,Regular School,MA,2016-2017,1420,21.0805860805861,NE
62949.0,0.650896722325294,0.173828125,0.725620835857056,0.0650847457627119,High,Regular School,OH,2016-2017,45327,22.0,LK
76141.0,0.845042678923178,0.318103448275862,0.802595997836668,0.0329749103942652,High,Regular School,TX,2016-2017,78610,21.5689865689866,S
58625.0,0.564528301886792,0.189003436426117,0.454621149042465,0.112084063047285,High,Regular School,NJ,2016-2017,8724,20.9096459096459,NE
44141.0,0.527494108405342,0.445037353255069,0.403985507246377,0.0833730347784659,High,Regular School,LA,2016-2017,71107,18.7,S
51583.0,0.644424540976265,0.14868804664723,0.742201834862385,0.0248181429182713,High,Regular School,WY,2016-2017,82414,20.3,N
30093.0,0.409512761020882,0.780346820809249,0.538851351351351,0.10958904109589,High,Regular School,TX,2016-2017,79915,15.8058608058608,S
61786.0,0.668686868686869,0.251515151515152,0.801813471502591,0.064312736443884,High,Regular School,WY,2016-2017,82609,18.6,N
48500.0,0.576726342710997,0.478805394990366,0.782729805013928,0.117747440273038,High,Regular School,WA,2016-2017,98584,22.1794871794872,NW
44656.0,0.426837972876517,0.334346504559271,0.605746209098164,0.0925073252406865,High,Regular School,PA,2016-2017,16729,20.8119658119658,NE
27868.0,0.535993061578491,0.994140625,0.085224128389596,0.263397947548461,High,Regular School,PA,2016-2017,19139,13.7057387057387,NE
35742.0,0.581089954038083,0.214521452145215,0.5625,0.0580693815987934,High,Regular School,MI,2016-2017,49801,20.0,LK
38958.0,0.537117903930131,0.403189066059225,0.714285714285714,0.0489266100848727,High,Regular School,OH,2016-2017,45653,22.0,LK
61806.0,0.608385370205174,0.379014989293362,0.653005464480874,0.0530431825909555,High,Regular School,NY,2016-2017,10314,18.9072039072039,NE
39133.0,0.715780296425458,0.257861635220126,0.746492048643592,0.0470178493687418,High,Regular School,WA,2016-2017,98926,22.5702075702076,NW
88226.0,0.657657657657658,0.128578132332238,0.904704463208685,0.0407647907647908,High,Regular School,PA,2016-2017,18964,23.2051282051282,NE
60332.0,0.553262518968133,0.178977272727273,0.836820083682008,0.0543995243757432,High,Regular School,WI,2016-2017,54245,21.8,LK
49500.0,0.471074380165289,0.371031746031746,0.793103448275862,0.0397805212620027,High,Regular School,PA,2016-2017,16401,22.3260073260073,NE
37350.0,0.575034419458467,0.293333333333333,0.45703125,0.126105165193113,High,Regular School,FL,2016-2017,33137,23.1074481074481,SE
40080.0,0.379692832764505,0.773388773388773,0.49187675070028,0.130599369085174,High,Regular School,GA,2016-2017,30233,18.9072039072039,SE
29729.0,0.482448979591837,0.461716937354988,0.625,0.0909090909090909,High,Regular School,WA,2016-2017,99109,20.6410256410256,NW
48516.0,0.729214340198322,0.294736842105263,0.734643734643735,0.0514905149051491,High,Regular School,IL,2016-2017,62939,19.7,LK
27561.0,0.335173501577287,0.783000949667616,0.346687211093991,0.113262342691191,High,Regular School,FL,2016-2017,33157,16.5873015873016,SE
23632.0,0.248431618569636,0.845303867403315,0.44824016563147,0.192360163710778,High,Regular School,TX,2016-2017,78214,16.4652014652015,S
38694.0,0.57379767827529,0.415730337078652,0.581349206349206,0.160524160524161,High,Regular School,TN,2016-2017,37352,18.5,SE
73241.0,0.638762886597938,0.424354243542435,0.716861081654295,0.118331716779825,High,Regular School,WA,2016-2017,98576,20.9096459096459,NW
43702.0,0.473148473148473,0.814696485623003,0.420533070088845,0.171928489920122,High,Regular School,NY,2016-2017,11226,15.4639804639805,NE
40813.0,0.416247304097771,0.743975903614458,0.542926239419589,0.0364120781527531,High,Regular School,TX,2016-2017,77017,16.7582417582418,S
46182.0,0.490336134453781,0.336666666666667,0.780147058823529,0.0517782426778243,High,Regular School,IN,2016-2017,46738,20.4383394383394,LK
33679.0,0.280149968756509,0.548449612403101,0.640344311377245,0.12784013139885,High,Regular School,GA,2016-2017,30705,18.5164835164835,SE
49924.0,0.321877619446773,0.0,0.717974180734856,0.0810354530106922,High,Regular School,OH,2016-2017,45601,19.0,LK
30024.0,0.449510012782275,0.797323135755258,0.254627539503386,0.218843683083512,High,Regular School,GA,2016-2017,31206,15.9035409035409,SE
45132.0,0.507955936352509,0.287671232876712,0.731741573033708,0.0786231884057971,High,Regular School,NC,2016-2017,27370,20.5433455433455,SE
33160.0,0.372,0.258012820512821,0.470951792336218,0.105641592920354,High,Regular School,OH,2016-2017,44609,22.0,LK
44391.0,0.464591439688716,0.470383275261324,0.518518518518518,0.082129963898917,High,Regular School,TX,2016-2017,78370,19.2735042735043,S
94507.0,0.93953488372093,0.952542372881356,0.572463768115942,0.0482204362801378,High,Regular School,IL,2016-2017,60622,15.7,LK
26111.0,0.27171276079573,0.570980392156863,0.442056074766355,0.208421052631579,High,Regular School,TN,2016-2017,37757,17.7,SE
46723.0,0.536876355748373,0.700305810397553,0.150306748466258,0.118141097424412,High,Regular School,TX,2016-2017,77563,18.2722832722833,S
40750.0,0.510115606936416,0.614285714285714,0.586787564766839,0.0601703940362087,High,Regular School,PA,2016-2017,19464,19.6886446886447,NE
93040.0,0.775267538644471,0.127350427350427,0.872045220966084,0.0606209955643174,High,Regular School,MA,2016-2017,2081,22.6190476190476,NE
47224.0,0.502027276078142,0.437360178970917,0.729055258467023,0.158557046979866,High,Regular School,NC,2016-2017,28092,20.3968253968254,SE
47429.0,0.6214937478878,0.51604621309371,0.589541547277937,0.0654518408330234,High,Regular School,WA,2016-2017,98003,18.8339438339438,NW
34249.0,0.208722741433022,0.777867528271405,0.647007805724198,0.0400701959637321,High,Regular School,TX,2016-2017,75253,17.4420024420024,S
52813.0,0.44918998527246,0.281938325991189,0.689335394126739,0.0445344129554656,High,Regular School,MO,2016-2017,65074,20.5,LK
56839.169321762114,0.5987350862859494,0.333683841570277,0.6737898506515321,0.08745225343699398,High,Regular School,FL,2016-2017,33411,19.1514041514042,SE
127050.0,0.915923566878981,0.22107969151671,0.969184890656064,0.0233022636484687,High,Regular School,IL,2016-2017,61761,22.7,LK
